"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SRR1554534","SRR1554535","SRR1554568","SRR1554561","SRR1554567","SRR1554536","SRR1554541","SRR1554539","SRR1554538","SRR1554537"
"PARP3",1875.93693500177,-2.32199126763313,0.185085480181824,-12.5455074344679,4.2071068989019e-36,1.93589523106912e-34,11.597997076614,11.43141739443,9.3723008223629,11.1655630286431,9.64284556281403,11.6717450054558,9.55153155933936,11.1524760695831,9.30166609742507,9.58755028030338
"PARP9",1085.9001099523,-1.53757245415533,0.416445516106567,-3.69213353172921,0.000222380646120839,0.000500251297784707,10.1841786548358,10.3709994530575,9.38749549517209,9.58811609578549,9.61520321265908,11.4169167199336,8.48774583349583,10.1196408755672,9.26202533457117,9.19425525044883
"PARPBP",272.038163009873,2.36313552481109,0.415702450095672,5.68468029059543,1.31057599721275e-08,5.25897105966945e-08,6.72806498774588,6.85442513010893,9.17050267777294,6.75604579882872,8.5091854160032,6.65451669681466,7.33347155306313,7.08324729332557,8.50145219742843,8.3585128994122
"PART1",5804.79437051811,-2.71667864797264,0.957878740532681,-2.83614045600583,0.00456623596537303,0.00823979624890668,12.9653083414273,12.8242640104333,9.69873859187817,13.4088527488986,10.3060665374419,10.372966633391,12.0377990717474,13.6537179265142,10.4053814317305,6.77077547215643
"PARVB",1993.19562899664,-1.4625753230759,0.262181180497545,-5.57849087528079,2.42614199793362e-08,9.42476920353057e-08,11.7582526405359,11.0681905917438,9.7306180020928,11.6314928564541,10.1752436073811,11.1996194623501,10.593667421164,11.1221623895023,10.2334685472648,9.96782296472519
"PASK",3327.42967029001,1.39093371953061,0.342722214102557,4.05848720128302,4.93916399126916e-05,0.000122654054720547,11.0691692291395,10.8372455237614,12.474175255265,11.4317580026661,11.9986977331669,9.70019014988361,11.7992513601381,11.0950092347873,12.1646155348812,12.032920363728
"PATZ1",8432.37170608722,1.72717231985693,0.21595381320262,7.99787831593604,1.26581372257917e-15,1.09948011038183e-14,12.1295086559018,12.1318907698358,13.7156025866331,11.8753847954286,13.5251301245134,12.4730919654572,13.3576782588468,11.5547804327397,13.5030391714547,13.5257816023417
"PAX7",387.733547764453,-7.08321163292056,0.698302899972873,-10.1434658701771,3.54301349598676e-24,6.58910181509628e-23,9.0886136686641,8.77609905036089,3.11133914942338,9.08924058081238,3.45197289822867,6.61234048851619,4.3067127948728,9.47038869037613,4.06075942439434,4.20778171712496
"PAXBP1",6817.3671422695,1.74761138486844,0.247466987833768,7.06199804736122,1.64125294303934e-12,1.03068284940419e-11,11.2547972483422,11.9184300232293,13.62102164433,11.4193752289632,13.2056191828747,11.9803894066821,12.8751675270035,11.9811086192464,13.1565638454895,13.1478299024401
"PAXIP1",1907.95522272672,1.47863000146387,0.197030943617659,7.50455727569962,6.16365570048647e-14,4.54008007552269e-13,10.0343454649589,10.1633265999901,11.7599697243453,10.0685149409704,11.1486442116647,9.93843353328115,11.101306088744,10.2917837328183,11.2941322818172,11.2387364669562
"PBK",777.904277979718,7.28626824392424,0.828243150197677,8.79725747467422,1.40200377251357e-18,1.60091435205556e-17,4.71074820826355,3.59354091362328,10.5779563528073,3.43330372885384,9.76177700889647,5.67858340549353,7.60338702572068,4.49338217880916,10.2215827512701,10.2481527119313
"PBRM1",15909.5083288118,2.56807984828706,0.159462242592844,16.10462644028,2.36723328003462e-58,3.09505330924437e-56,12.1631300135776,12.2717871913499,14.6122306801606,12.2180821450495,14.3611187844615,12.4827923396287,14.6055074970362,12.6530097229218,14.6400227356118,14.5100022603592
"PBX1",54854.4807008332,2.20659823238246,0.213711182484646,10.325141654864,5.42386859300971e-25,1.08484388507792e-23,14.2798997326443,14.1565357104916,16.297653392808,14.616105256028,16.3606427346296,14.0514769474858,16.4254970621119,14.8376166910713,16.3283591325504,16.068112380681
"PBX4",594.113782726543,2.36673036223821,0.248272326897046,9.5327996954717,1.53097592366822e-21,2.31156433162445e-20,8.04114192598639,7.63586110319673,9.79409397581055,7.56516612786733,9.76867441781242,8.38783749595787,9.62630072912352,7.60990112982898,9.54479972841566,9.82486884668
"PBXIP1",14116.0746265018,-3.22789156205494,0.525595647369017,-6.14139705724895,8.17988297681005e-10,3.7955933584772e-09,14.0693143964682,13.9594597994025,12.0762383030481,13.7901226688768,11.5960815750713,15.5957530904573,10.6838804363191,12.7378046972298,11.9414155139981,11.4307195897135
"PC",11142.6378852351,-2.21698405428725,0.26489749452776,-8.36921488532584,5.80033912709922e-17,5.83088707698836e-16,14.0235457502883,13.7572477220504,12.4582044715172,14.0897551815707,11.7871505607593,14.4777353113182,11.9545086417131,13.3815132955038,12.0135098972916,12.2599946577809
"PCBD1",1928.9156479184,-1.47155929987936,0.273380637250454,-5.38282196822597,7.332705494114e-08,2.68460714289596e-07,11.2997487083928,11.1284471908499,9.94570840625171,11.3856860724011,10.3631649922118,11.8818534501729,10.2901246742392,10.7318380225702,10.1319161206446,9.76979899177105
"PCBP3",1288.83394011786,-1.3588623161332,0.583117396579837,-2.33034089550979,0.0197881409317574,0.0316905100969934,10.8628342707719,10.548927258238,8.89107463236829,10.7572763156496,10.9413181295489,11.0102661294186,8.84263384717168,10.0484455639699,8.26099274288313,8.58960375265817
"PCDH1",13135.0404157258,-1.3090523882511,0.409452919513148,-3.19707669884881,0.00138828007094479,0.00274900079109598,14.3720963421454,13.6001700849148,12.4444138001202,14.7226712151134,12.8552900732587,12.8654417107924,13.6629544559666,14.0769852177648,12.9105285953561,12.5460818238955
"PCDH11X",2609.74149766589,2.7654185624176,0.46806728936939,5.90816454220364,3.45940400160693e-09,1.4940180242694e-08,9.62434680752273,9.50742886641132,10.4209395201338,9.6998981630759,12.0572006674615,8.20343895190132,12.1433255766603,10.2158745203568,11.8635126853158,12.3542752905533
"PCDH12",756.805474041043,1.28844286738841,0.319951668323585,4.02699218334856,5.64949099264284e-05,0.000138932368756563,9.10043029411783,8.1480588998763,9.67375739551734,8.8286894093387,9.69767622200669,9.46793971170437,10.1013669980164,8.59749345670268,10.2080086522382,9.87566228175785
"PCDH15",1099.96011051544,-1.95883847401945,0.464249331365005,-4.21936735645906,2.44988808234601e-05,6.3885511285464e-05,9.72837462628102,10.0884246472616,8.91109509323651,9.85894874431495,9.18092556474771,11.6746893187526,9.38193920444929,10.3226940007221,8.79252557746552,8.33489281870851
"PCDH18",1813.03695077018,1.40653512283372,0.400746455138049,3.5097880587595,0.000448464000843327,0.000964495703785836,9.49760679095138,9.45455465961217,10.9879454092819,9.51087968774224,11.4034953498249,11.0380773127543,11.4179978064518,9.94765486541965,11.4166112066793,10.7618742711987
"PCDH19",11395.1887867089,1.23841977764902,0.421392678116303,2.93887350673715,0.00329407483869622,0.00610667758765974,12.5010453574415,12.0332765846091,13.6649701002761,13.4299210679493,13.7668005917826,11.4745928978527,14.2262524992848,13.4450577329605,13.7419942494709,13.7913056682428
"PCDH20",1622.00021299766,-3.13995000034567,0.488723079498009,-6.42480400878728,1.32039527952045e-10,6.72640244371191e-10,11.036941883094,11.1237572284445,7.34796948502983,11.3930095586423,9.53893033935902,10.3803323767179,8.54740628118593,11.7991179978411,8.75981144638067,7.78720176946891
"PCDH9",13428.7089454949,-2.16334953391379,0.296617165126635,-7.29340641156148,3.02214677170371e-13,2.06658165578554e-12,14.1242046245725,14.2968478039471,12.558787487888,14.2410302123433,11.9650867472553,13.6551262091565,12.8299014955502,14.7427787911667,11.9134812051323,12.5869548729149
"PCDHA1",540.071613118187,1.20134864212229,0.439018757684011,2.73644034815245,0.00621078541514507,0.0109255834911319,8.78024994302139,7.97067069275269,8.85721093871293,8.82491491802812,9.2501320678471,7.10403995282787,9.82465382848477,8.81986884173165,9.21344760962533,9.63088821413539
"PCDHA10",732.124237560702,1.34890146080636,0.39397296023306,3.42384274293443,0.000617423384911849,0.00129806676014714,8.94710620318337,8.4753730990285,9.50751156419481,9.34010327014397,9.6224340903745,7.89820747420088,10.6151921873918,8.92041354982346,9.57603719422232,9.72345118835138
"PCDHA11",914.508667879332,1.41779065928884,0.482413586703503,2.93895258833211,0.00329323447132333,0.00610585180011153,8.76496635408115,8.41793152573178,9.7127854457239,9.64628693632335,10.0504745641042,7.80770941798396,10.9749252807871,9.68269900120213,10.105644288356,9.76427599059393
"PCDHA2",580.617653764281,2.79488889935034,0.306148873882118,9.12918236121459,6.90185760345689e-20,8.92967534787004e-19,7.23326621198697,7.56204925443222,9.38376697728174,7.96054737223343,9.28675909737083,7.13841143076468,10.1526993040316,7.54110556173705,9.64127932291868,9.85499468155378
"PCDHA3",664.827274640484,2.23128490198671,0.397380479896636,5.61498366141965,1.96580819251383e-08,7.7120934951678e-08,7.91654787215673,7.50713652717348,9.39326731150073,8.92386657765023,9.61492313580591,7.43831041416623,10.1962554652173,8.04301356401294,9.95979319645073,9.99416174019014
"PCDHA4",654.630528567756,2.02078777847507,0.44739376832856,4.51679911864805,6.27814111821559e-06,1.78529225360918e-05,8.35185219778196,7.16582006393312,9.85588656341906,8.88598966157508,9.09748554389628,7.37242564977693,10.1248440231892,8.43633547797388,9.6512160081568,10.0793935856943
"PCDHA7",248.973876676652,1.46404542090524,0.556673727597894,2.62998835461978,0.00853877931061103,0.014655646860719,7.25382566363061,6.56037608837852,7.92211216217454,7.7255998399652,8.15512930436948,5.73860091187187,8.37990403238038,7.73134017032896,7.80859077220127,8.78762929007197
"PCDHA9",295.640566497151,1.80424336496018,0.708010233579246,2.54832950060493,0.0108240182271689,0.0181882562558699,7.65241728446548,5.82423545926401,7.87342909387808,7.8501508342673,8.35288496396378,5.26275153911888,8.97907591693934,7.53007151741094,8.83213623348335,8.36082109285286
"PCDHB11",455.731328989072,1.65628454767939,0.273632587528079,6.05295064685754,1.42216449209233e-09,6.41613224751666e-09,7.77550717271381,7.55533440243781,9.19789038696959,8.31696536404686,8.99052126143711,8.22599607111332,9.0004857745755,7.88982191414049,9.58689389117976,9.33753334911425
"PCDHB12",775.94199422096,1.37541746670777,0.195934081166987,7.01979695679156,2.22190898242462e-12,1.3801902280943e-11,9.02915234516816,8.6006107314936,9.91407283036681,8.85076798921928,9.81348893849722,8.80543656835048,9.99567360462854,9.13057362086374,10.2712752068253,9.9309929577214
"PCDHB13",581.697306760012,1.74765246102219,0.267175753557552,6.54120906463818,6.10234531680945e-11,3.23332285617515e-10,8.40369448599221,7.81548543183218,9.46108274473556,8.42558001241948,9.1727386907839,8.00514059281698,9.80752621936764,8.4877415566442,9.89155118434907,9.6563856736083
"PCDHB15",1621.41106888205,1.76384962921668,0.195002167121356,9.04528218970501,1.49279095666536e-19,1.87795288698154e-18,9.74523482977754,9.24901630808335,11.1827409211001,9.72735833615238,11.1207633615353,10.0254044015361,11.0030968109175,9.59059775701336,11.0853337440337,11.2929318401016
"PCDHB16",1027.18102987438,1.58853592154993,0.257639730958618,6.16572574284001,7.01605974241225e-10,3.28613449492384e-09,8.54340864629116,9.00622915662223,10.4031181674865,8.97248978601218,10.4033646416504,9.6377043500602,10.3464823843934,9.35807805461328,10.6114502118074,10.4182004859318
"PCDHB18P",561.405323277439,3.10303003814013,0.270309167668921,11.4795589986825,1.67130793434609e-30,5.03705496548243e-29,7.47129945089611,6.93676165316911,9.48342852081222,6.98057301093803,9.54361957315822,7.01530555851839,9.59063266903532,7.69513302727609,9.72964669982184,9.9276948452502
"PCDHB19P",420.411728904537,2.75675364713438,0.356525803208816,7.73226964871251,1.05645869522929e-14,8.50724369111463e-14,7.08622046791929,6.26514842112147,8.95925735407374,7.63836417840545,9.13923273495023,6.81639747126351,9.22338485207773,7.36940229747608,9.26319025720519,9.40939828610642
"PCDHB2",862.637417019392,1.4229027231167,0.464783218512866,3.06143308630948,0.00220280221522682,0.00420671010988413,8.61758063626779,8.70635585460714,10.3403673664602,9.81999917271626,9.97142215045008,7.37803088495439,10.1492162613752,9.20651606987803,9.72124047526258,10.3729521641879
"PCDHB3",672.511653602383,1.74412078548089,0.371515449190805,4.69461172955189,2.67113584392108e-06,7.98037319475628e-06,8.13833296714414,8.49425107663171,9.19880620407542,8.89701179447499,9.47726815450467,7.75216269707551,9.66848472531292,8.62793929530042,9.92654795352569,10.4741007272813
"PCDHB7",982.680603468866,1.72819615027993,0.241211768034887,7.16464277161624,7.79896519387787e-13,5.0856094838695e-12,8.99016026235613,8.80939004113778,10.0173156927215,9.22566477893683,10.2365611562248,9.27891258753415,10.486108588118,8.60027444841505,10.4325147679061,10.709288604664
"PCDHB8",186.635552844206,2.20005812747311,0.299485678221012,7.34612132553973,2.04041180652112e-13,1.41719707729663e-12,6.62735111655483,6.44860515976514,8.16066173374124,6.786717065201,7.81971016724966,5.9199468730218,7.85229184482609,6.32163785836555,7.77817089979586,8.00526100224743
"PCDHGA11",1432.48771999934,2.12952307151549,0.295762105698809,7.20012141678522,6.01589656432204e-13,3.98678854612015e-12,8.69409607258028,9.13921263846586,10.9816446229032,9.54159117827027,10.824679321445,9.79092434409823,10.8156942481931,8.73196474537723,11.2554087491778,11.0702047133983
"PCDHGA12",1171.90290424771,-1.58773944516417,0.301837261497002,-5.26024996811051,1.4385969920668e-07,5.09556657373307e-07,11.039033363239,10.2943129517215,8.96701332788786,10.2191811365743,8.99422051425921,10.9763792936874,9.77057809120247,10.3696518504753,9.21944470273988,9.51692916638672
"PCDHGA5",1248.29681756602,1.69163898365806,0.275359137876011,6.14339148759167,8.07778627379977e-10,3.75159668306453e-09,9.46991167704778,9.1406388425628,10.120163483955,9.52013637981872,11.0165160063704,9.45242087219093,11.2220305371002,9.17481369132342,10.5446515829753,10.5040024767422
"PCDHGA6",1385.59765116886,2.11817953044958,0.277330801859602,7.63773629271046,2.21074068721413e-14,1.71243796417924e-13,9.0579266637588,8.41968938510944,10.963263343814,9.67807043231822,11.141715692595,9.28720150185747,10.78239697507,9.310825373105,10.8668357412112,10.9804685946037
"PCDHGA7",468.144978027768,1.50076599306187,0.250810145348187,5.98367339159439,2.18160561080043e-09,9.64535440337014e-09,7.84552068691549,7.89639896157471,9.14406521323368,8.09776448092341,9.38078196823968,7.91407726180542,9.10623742822136,8.61698532925837,9.36088759077413,9.30942500881179
"PCDHGA8",119.186995979432,2.10308426045396,0.625729232683234,3.36101327955476,0.000776570917619886,0.00160386894968221,5.9923133639043,4.89136505387628,7.06914706947423,5.49022546711843,7.43015198094537,6.78315412694786,7.15004613461062,5.51797183926925,6.99818363325075,7.10273968679148
"PCDHGB3",574.62808352604,2.8386724328769,0.190642277891638,14.890046763344,3.8250190134852e-50,3.69616368546842e-48,7.64434722520427,7.36420940247476,9.40128628184998,7.6304736203,9.82984370268075,7.4632132484491,9.81292358046251,7.35414770977886,9.74376787866006,9.65431906515162
"PCDHGB4",664.308270350253,2.31586577164031,0.249622399161518,9.27747581715147,1.73540976743516e-20,2.40422673963396e-19,7.55779333310603,8.00150012111913,10.1198551126874,7.85135764028122,9.68930192431576,8.36417327461121,9.83692004767034,8.36956837921938,9.7803826569025,9.93859819187024
"PCDHGB5",1038.25951667257,1.25017102100997,0.220633135670758,5.66628859808053,1.45923668746354e-08,5.82075810755259e-08,9.16126855350828,9.55227372487439,10.4502890822945,9.30995430339344,10.2347897472055,9.72961056013891,10.198534356452,9.05144044865042,10.3411876314762,10.6852538394244
"PCDHGB6",1382.10355970585,1.99596304702333,0.27789679925417,7.18238947832495,6.85034349670236e-13,4.50119680418679e-12,9.15922792243567,9.42799785459,10.92428910352,9.05839638067297,10.7963232422057,9.88460701259163,10.8733331699131,8.63038919261313,10.951304909605,11.1010221268678
"PCDHGB7",2469.92207479161,1.52301956565763,0.27668136391353,5.50459757793304,3.70012479124518e-08,1.40214777934906e-07,10.6805998427643,10.335179365566,11.8751955463613,10.317776065449,11.7136748702503,10.897776162519,11.4254373045663,9.63592651115718,11.7384156845298,11.7591476582686
"PCDHGC3",10752.3994690543,-1.67299711646286,0.384647586042711,-4.34942835252082,1.36492868427754e-05,3.68743008695003e-05,14.0297190420145,13.5923712201476,12.0773025488045,13.602371277764,12.6187944831312,14.6626700215915,12.3950466435861,12.5181422412797,12.6671629354777,12.3537838052822
"PCDHGC4",4891.5499686516,2.28994257715561,0.340974093918977,6.71588433841473,1.86929026160822e-11,1.04942253938724e-10,11.1787143024496,10.5375461075996,12.1360819409092,11.2964807284409,12.7532492194548,9.93915649069087,13.2590995781409,10.9748571938701,12.7836732270415,12.8591145016122
